actual_cost,date,items,quantity,row_id,row_name
254.1,2021-11-01,8,308.0,03L,NHS ROTHERHAM
3095.15,2021-11-01,96,3896.0,03N,NHS SHEFFIELD
1123.04,2021-11-01,38,1552.0,03Q,NHS VALE OF YORK
1793.77,2021-11-01,55,1848.0,03R,NHS WAKEFIELD
3139.74,2021-11-01,93,4548.0,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
2390.12,2021-11-01,76,3895.0,04C,NHS LEICESTER CITY
4591.43,2021-11-01,170,6485.0,04V,NHS WEST LEICESTERSHIRE
183.31,2021-11-01,7,196.0,04Y,NHS CANNOCK CHASE
323.45,2021-11-01,9,336.0,05D,NHS EAST STAFFORDSHIRE
570.67,2021-11-01,26,587.0,05G,NHS NORTH STAFFORDSHIRE
704.62,2021-11-01,20,777.0,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
85.54,2021-11-01,3,70.0,05V,NHS STAFFORD AND SURROUNDS
708.74,2021-11-01,30,728.0,05W,NHS STOKE ON TRENT
4664.37,2021-11-01,142,5157.0,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
3894.83,2021-11-01,126,4806.0,06K,NHS EAST AND NORTH HERTFORDSHIRE
1943.31,2021-11-01,85,2170.0,06L,NHS IPSWICH AND EAST SUFFOLK
1953.65,2021-11-01,64,2562.0,06N,NHS HERTS VALLEYS
1647.75,2021-11-01,50,1693.0,06Q,NHS MID ESSEX
2756.83,2021-11-01,98,3421.0,06T,NHS NORTH EAST ESSEX
1152.68,2021-11-01,43,1177.0,07G,NHS THURROCK
1820.64,2021-11-01,64,2196.0,07H,NHS WEST ESSEX
1521.04,2021-11-01,52,1547.0,07K,NHS WEST SUFFOLK
2782.53,2021-11-01,118,3267.0,09D,NHS BRIGHTON AND HOVE
3461.43,2021-11-01,100,4883.0,10Q,NHS OXFORDSHIRE
440.09,2021-11-01,18,407.0,10R,NHS PORTSMOUTH
9204.18,2021-11-01,278,12411.0,11J,NHS DORSET
3138.9,2021-11-01,132,3348.0,11M,NHS GLOUCESTERSHIRE
2629.03,2021-11-01,79,4075.0,11N,NHS CORNWALL AND THE ISLES OF SCILLY
2398.98,2021-11-01,62,2391.0,11X,NHS SOMERSET
7301.38,2021-11-01,247,7477.0,12F,NHS WIRRAL
2393.46,2021-11-01,103,2616.0,13T,NHS NEWCASTLE GATESHEAD
2361.25,2021-11-01,76,2506.0,14L,NHS MANCHESTER
2827.06,2021-11-01,83,3717.0,14Y,NHS BUCKINGHAMSHIRE
3155.0,2021-11-01,105,3513.0,15A,NHS BERKSHIRE WEST
4920.21,2021-11-01,131,5812.0,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
4133.59,2021-11-01,137,5178.0,15E,NHS BIRMINGHAM AND SOLIHULL
2942.12,2021-11-01,87,3516.0,15F,NHS LEEDS
7485.29,2021-11-01,223,10693.0,15M,NHS DERBY AND DERBYSHIRE
5165.63,2021-11-01,176,6174.0,15N,NHS DEVON
2669.77,2021-11-01,91,3044.0,16C,NHS TEES VALLEY
5972.99,2021-11-01,166,7880.0,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
9887.82,2021-11-01,348,12622.0,26A,NHS NORFOLK AND WAVENEY
5686.3,2021-11-01,213,6526.0,27D,NHS CHESHIRE
1710.94,2021-11-01,53,2600.0,36J,NHS BRADFORD DISTRICT AND CRAVEN
10842.83,2021-11-01,356,14875.0,36L,NHS SOUTH WEST LONDON
1799.2,2021-11-01,51,2631.0,42D,NHS NORTH YORKSHIRE
5929.0,2021-11-01,178,7366.0,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
5810.64,2021-11-01,212,5995.0,70F,NHS WEST SUSSEX
4349.21,2021-11-01,125,5972.0,71E,NHS LINCOLNSHIRE
7645.11,2021-11-01,262,8644.0,72Q,NHS SOUTH EAST LONDON
7791.91,2021-11-01,331,8817.0,78H,NHS NORTHAMPTONSHIRE
4627.25,2021-11-01,142,6392.0,84H,NHS COUNTY DURHAM
16466.6,2021-11-01,473,19466.0,91Q,NHS KENT AND MEDWAY
10004.67,2021-11-01,286,14229.0,92A,NHS SURREY HEARTLANDS
4916.35,2021-11-01,127,5123.0,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
8921.88,2021-11-01,263,11322.0,93C,NHS NORTH CENTRAL LONDON
3804.2,2021-11-01,123,6278.0,97R,NHS EAST SUSSEX
2086.13,2021-11-01,69,1946.0,99A,NHS LIVERPOOL
4271.41,2021-11-01,136,7213.0,99C,NHS NORTH TYNESIDE
3334.59,2021-11-01,94,4139.0,99E,NHS BASILDON AND BRENTWOOD
1389.02,2021-11-01,34,1444.0,99F,NHS CASTLE POINT AND ROCHFORD
1867.97,2021-11-01,48,2974.0,99G,NHS SOUTHEND
8552.05,2021-11-01,271,10459.0,A3A8R,NHS NORTH EAST LONDON
4508.16,2021-11-01,173,5308.0,B2M3M,NHS COVENTRY AND WARWICKSHIRE
8380.24,2021-11-01,281,11051.0,D2P2L,NHS BLACK COUNTRY
6471.09,2021-11-01,245,8584.0,D4U1Y,NHS FRIMLEY
13802.0,2021-11-01,425,18006.0,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
4462.33,2021-11-01,122,6968.0,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
4436.92,2021-11-01,143,5534.0,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
6813.69,2021-11-01,234,9040.0,W2U3Z,NHS NORTH WEST LONDON
1251.33,2021-11-01,50,1466.0,X2C4Y,NHS KIRKLEES
5525.61,2021-12-01,200,9201.0,00L,NHS NORTHUMBERLAND
1513.31,2021-12-01,61,2239.0,00N,NHS SOUTH TYNESIDE
1904.71,2021-12-01,63,2838.0,00P,NHS SUNDERLAND
962.85,2021-12-01,37,1092.0,00Q,NHS BLACKBURN WITH DARWEN
1828.4,2021-12-01,68,2063.0,00R,NHS BLACKPOOL
1143.97,2021-12-01,45,1657.0,00T,NHS BOLTON
2051.77,2021-12-01,71,2828.0,00V,NHS BURY
832.24,2021-12-01,26,1140.0,00X,NHS CHORLEY AND SOUTH RIBBLE
1336.4,2021-12-01,40,1678.0,00Y,NHS OLDHAM
1637.93,2021-12-01,52,1988.0,01A,NHS EAST LANCASHIRE
1433.22,2021-12-01,53,1664.0,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
1605.98,2021-12-01,49,2418.0,01E,NHS GREATER PRESTON
502.98,2021-12-01,19,630.0,01F,NHS HALTON
3469.33,2021-12-01,158,4324.0,01G,NHS SALFORD
1837.9,2021-12-01,70,2534.0,01H,NHS NORTH CUMBRIA
86.81,2021-12-01,3,84.0,01J,NHS KNOWSLEY
1672.0,2021-12-01,55,2388.0,01K,NHS MORECAMBE BAY
531.48,2021-12-01,39,472.0,01T,NHS SOUTH SEFTON
346.13,2021-12-01,18,334.0,01V,NHS SOUTHPORT AND FORMBY
3365.34,2021-12-01,122,4530.0,01W,NHS STOCKPORT
1486.48,2021-12-01,38,1447.0,01X,NHS ST HELENS
1769.45,2021-12-01,64,2790.0,01Y,NHS TAMESIDE AND GLOSSOP
798.26,2021-12-01,24,868.0,02A,NHS TRAFFORD
690.88,2021-12-01,20,700.0,02E,NHS WARRINGTON
667.53,2021-12-01,31,926.0,02G,NHS WEST LANCASHIRE
3407.87,2021-12-01,107,3927.0,02H,NHS WIGAN BOROUGH
832.92,2021-12-01,27,868.0,02M,NHS FYLDE AND WYRE
1915.2,2021-12-01,72,2465.0,02P,NHS BARNSLEY
555.42,2021-12-01,20,574.0,02Q,NHS BASSETLAW
667.14,2021-12-01,18,1132.0,02T,NHS CALDERDALE
577.51,2021-12-01,20,616.0,02X,NHS DONCASTER
822.52,2021-12-01,18,890.0,02Y,NHS EAST RIDING OF YORKSHIRE
806.33,2021-12-01,20,1464.0,03F,NHS HULL
609.44,2021-12-01,17,1090.0,03H,NHS NORTH EAST LINCOLNSHIRE
211.84,2021-12-01,8,224.0,03K,NHS NORTH LINCOLNSHIRE
294.98,2021-12-01,12,392.0,03L,NHS ROTHERHAM
2768.87,2021-12-01,95,3610.0,03N,NHS SHEFFIELD
759.76,2021-12-01,27,1244.0,03Q,NHS VALE OF YORK
1604.04,2021-12-01,56,1748.0,03R,NHS WAKEFIELD
3147.91,2021-12-01,106,4117.0,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
3055.93,2021-12-01,96,5186.0,04C,NHS LEICESTER CITY
4323.53,2021-12-01,165,6553.0,04V,NHS WEST LEICESTERSHIRE
290.18,2021-12-01,10,308.0,04Y,NHS CANNOCK CHASE
248.71,2021-12-01,8,308.0,05D,NHS EAST STAFFORDSHIRE
418.42,2021-12-01,24,452.0,05G,NHS NORTH STAFFORDSHIRE
637.01,2021-12-01,21,784.0,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
91.84,2021-12-01,4,84.0,05V,NHS STAFFORD AND SURROUNDS
533.47,2021-12-01,22,639.0,05W,NHS STOKE ON TRENT
5212.99,2021-12-01,155,5761.0,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
3514.3,2021-12-01,125,4634.0,06K,NHS EAST AND NORTH HERTFORDSHIRE
1771.34,2021-12-01,65,2273.0,06L,NHS IPSWICH AND EAST SUFFOLK
2605.89,2021-12-01,87,3311.0,06N,NHS HERTS VALLEYS
1954.17,2021-12-01,60,2467.0,06Q,NHS MID ESSEX
2816.13,2021-12-01,129,3530.0,06T,NHS NORTH EAST ESSEX
1276.34,2021-12-01,48,1623.0,07G,NHS THURROCK
1977.75,2021-12-01,69,2836.0,07H,NHS WEST ESSEX
1645.74,2021-12-01,63,1855.0,07K,NHS WEST SUFFOLK
2792.06,2021-12-01,123,3435.0,09D,NHS BRIGHTON AND HOVE
3143.79,2021-12-01,100,4572.0,10Q,NHS OXFORDSHIRE
325.13,2021-12-01,14,371.0,10R,NHS PORTSMOUTH
7891.06,2021-12-01,271,10313.0,11J,NHS DORSET
3195.62,2021-12-01,117,5254.0,11M,NHS GLOUCESTERSHIRE
2473.53,2021-12-01,81,3354.0,11N,NHS CORNWALL AND THE ISLES OF SCILLY
2074.46,2021-12-01,59,2888.0,11X,NHS SOMERSET
6321.92,2021-12-01,238,7071.0,12F,NHS WIRRAL
2040.27,2021-12-01,96,2883.0,13T,NHS NEWCASTLE GATESHEAD
1980.09,2021-12-01,71,2233.0,14L,NHS MANCHESTER
2988.51,2021-12-01,90,3346.0,14Y,NHS BUCKINGHAMSHIRE
3392.34,2021-12-01,108,3539.0,15A,NHS BERKSHIRE WEST
4718.25,2021-12-01,150,6001.0,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
4292.13,2021-12-01,143,7079.0,15E,NHS BIRMINGHAM AND SOLIHULL
3128.15,2021-12-01,92,4802.0,15F,NHS LEEDS
7290.19,2021-12-01,244,11350.0,15M,NHS DERBY AND DERBYSHIRE
5688.56,2021-12-01,188,7717.0,15N,NHS DEVON
2370.57,2021-12-01,86,2869.0,16C,NHS TEES VALLEY
5295.78,2021-12-01,178,6776.0,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
9433.81,2021-12-01,400,13192.0,26A,NHS NORFOLK AND WAVENEY
6416.04,2021-12-01,215,7570.0,27D,NHS CHESHIRE
1707.3,2021-12-01,57,2942.0,36J,NHS BRADFORD DISTRICT AND CRAVEN
10347.29,2021-12-01,353,16390.0,36L,NHS SOUTH WEST LONDON
1704.83,2021-12-01,52,1862.0,42D,NHS NORTH YORKSHIRE
5486.8,2021-12-01,172,7658.0,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
5840.51,2021-12-01,223,7026.0,70F,NHS WEST SUSSEX
3034.18,2021-12-01,107,3579.0,71E,NHS LINCOLNSHIRE
7895.22,2021-12-01,255,10298.0,72Q,NHS SOUTH EAST LONDON
6873.83,2021-12-01,319,7898.0,78H,NHS NORTHAMPTONSHIRE
4606.13,2021-12-01,152,6283.0,84H,NHS COUNTY DURHAM
16159.14,2021-12-01,491,20917.0,91Q,NHS KENT AND MEDWAY
8153.44,2021-12-01,241,11930.0,92A,NHS SURREY HEARTLANDS
4878.3,2021-12-01,125,6035.0,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
10028.7,2021-12-01,250,11933.0,93C,NHS NORTH CENTRAL LONDON
3864.29,2021-12-01,139,6043.0,97R,NHS EAST SUSSEX
2023.28,2021-12-01,74,2059.0,99A,NHS LIVERPOOL
3617.45,2021-12-01,132,5915.0,99C,NHS NORTH TYNESIDE
3190.18,2021-12-01,91,3737.0,99E,NHS BASILDON AND BRENTWOOD
1088.27,2021-12-01,29,1506.0,99F,NHS CASTLE POINT AND ROCHFORD
2364.6,2021-12-01,56,4148.0,99G,NHS SOUTHEND
8416.55,2021-12-01,253,10015.0,A3A8R,NHS NORTH EAST LONDON
4401.33,2021-12-01,191,5718.0,B2M3M,NHS COVENTRY AND WARWICKSHIRE
8594.34,2021-12-01,279,12851.0,D2P2L,NHS BLACK COUNTRY
7199.99,2021-12-01,276,9928.0,D4U1Y,NHS FRIMLEY
13952.24,2021-12-01,476,18377.0,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
5190.11,2021-12-01,141,8848.0,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
2403.87,2021-12-01,80,2875.0,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
7435.46,2021-12-01,245,10645.0,W2U3Z,NHS NORTH WEST LONDON
1284.26,2021-12-01,57,1442.0,X2C4Y,NHS KIRKLEES
6081.82,2022-01-01,245,10454.0,00L,NHS NORTHUMBERLAND
1602.33,2022-01-01,79,2023.0,00N,NHS SOUTH TYNESIDE
1713.52,2022-01-01,74,2608.0,00P,NHS SUNDERLAND
751.88,2022-01-01,31,889.0,00Q,NHS BLACKBURN WITH DARWEN
1679.48,2022-01-01,65,1971.0,00R,NHS BLACKPOOL
961.89,2022-01-01,39,1503.0,00T,NHS BOLTON
1507.12,2022-01-01,58,2404.0,00V,NHS BURY
636.27,2022-01-01,20,972.0,00X,NHS CHORLEY AND SOUTH RIBBLE
1362.58,2022-01-01,44,1661.0,00Y,NHS OLDHAM
1970.5,2022-01-01,63,2474.0,01A,NHS EAST LANCASHIRE
1105.96,2022-01-01,42,1366.0,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
1399.33,2022-01-01,36,1358.0,01E,NHS GREATER PRESTON
383.52,2022-01-01,14,518.0,01F,NHS HALTON
3735.12,2022-01-01,173,4727.0,01G,NHS SALFORD
1948.08,2022-01-01,63,3014.0,01H,NHS NORTH CUMBRIA
174.62,2022-01-01,5,168.0,01J,NHS KNOWSLEY
1351.13,2022-01-01,53,2042.0,01K,NHS MORECAMBE BAY
498.95,2022-01-01,40,393.0,01T,NHS SOUTH SEFTON
414.49,2022-01-01,12,364.0,01V,NHS SOUTHPORT AND FORMBY
3624.8,2022-01-01,134,4906.0,01W,NHS STOCKPORT
1874.51,2022-01-01,31,1532.0,01X,NHS ST HELENS
1835.1,2022-01-01,64,3404.0,01Y,NHS TAMESIDE AND GLOSSOP
934.89,2022-01-01,27,1252.0,02A,NHS TRAFFORD
860.19,2022-01-01,22,1240.0,02E,NHS WARRINGTON
1063.07,2022-01-01,38,1499.0,02G,NHS WEST LANCASHIRE
3043.08,2022-01-01,100,3631.0,02H,NHS WIGAN BOROUGH
705.0,2022-01-01,23,812.0,02M,NHS FYLDE AND WYRE
1752.36,2022-01-01,64,2615.0,02P,NHS BARNSLEY
454.83,2022-01-01,20,504.0,02Q,NHS BASSETLAW
418.53,2022-01-01,16,706.0,02T,NHS CALDERDALE
691.35,2022-01-01,23,1028.0,02X,NHS DONCASTER
732.28,2022-01-01,24,806.0,02Y,NHS EAST RIDING OF YORKSHIRE
520.19,2022-01-01,17,616.0,03F,NHS HULL
754.32,2022-01-01,21,1328.0,03H,NHS NORTH EAST LINCOLNSHIRE
204.91,2022-01-01,8,224.0,03K,NHS NORTH LINCOLNSHIRE
329.6,2022-01-01,14,448.0,03L,NHS ROTHERHAM
2701.42,2022-01-01,93,3774.0,03N,NHS SHEFFIELD
595.61,2022-01-01,23,658.0,03Q,NHS VALE OF YORK
1402.69,2022-01-01,48,1610.0,03R,NHS WAKEFIELD
2556.81,2022-01-01,83,3882.0,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
2671.76,2022-01-01,82,5323.0,04C,NHS LEICESTER CITY
4032.65,2022-01-01,166,6511.0,04V,NHS WEST LEICESTERSHIRE
318.49,2022-01-01,13,364.0,04Y,NHS CANNOCK CHASE
264.71,2022-01-01,8,364.0,05D,NHS EAST STAFFORDSHIRE
361.53,2022-01-01,21,421.0,05G,NHS NORTH STAFFORDSHIRE
718.21,2022-01-01,20,784.0,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
24.34,2022-01-01,2,28.0,05V,NHS STAFFORD AND SURROUNDS
816.33,2022-01-01,31,1321.0,05W,NHS STOKE ON TRENT
4222.85,2022-01-01,142,4758.0,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
3485.36,2022-01-01,133,4906.0,06K,NHS EAST AND NORTH HERTFORDSHIRE
1526.86,2022-01-01,57,2032.0,06L,NHS IPSWICH AND EAST SUFFOLK
1702.61,2022-01-01,74,2383.0,06N,NHS HERTS VALLEYS
1671.77,2022-01-01,52,2170.0,06Q,NHS MID ESSEX
2874.57,2022-01-01,111,4094.0,06T,NHS NORTH EAST ESSEX
967.86,2022-01-01,37,1148.0,07G,NHS THURROCK
1656.47,2022-01-01,63,2320.0,07H,NHS WEST ESSEX
1309.35,2022-01-01,54,1512.0,07K,NHS WEST SUFFOLK
2526.34,2022-01-01,122,2974.0,09D,NHS BRIGHTON AND HOVE
2620.24,2022-01-01,85,3552.0,10Q,NHS OXFORDSHIRE
496.46,2022-01-01,19,498.0,10R,NHS PORTSMOUTH
7422.18,2022-01-01,267,9972.0,11J,NHS DORSET
2704.05,2022-01-01,117,4106.0,11M,NHS GLOUCESTERSHIRE
2218.26,2022-01-01,81,3087.0,11N,NHS CORNWALL AND THE ISLES OF SCILLY
2041.19,2022-01-01,63,2653.0,11X,NHS SOMERSET
6492.92,2022-01-01,253,7387.0,12F,NHS WIRRAL
1877.2,2022-01-01,107,2385.0,13T,NHS NEWCASTLE GATESHEAD
2329.36,2022-01-01,88,2737.0,14L,NHS MANCHESTER
2811.6,2022-01-01,90,3863.0,14Y,NHS BUCKINGHAMSHIRE
3417.46,2022-01-01,131,4015.0,15A,NHS BERKSHIRE WEST
4728.27,2022-01-01,154,6198.0,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
4293.39,2022-01-01,175,6469.0,15E,NHS BIRMINGHAM AND SOLIHULL
3015.25,2022-01-01,87,4286.0,15F,NHS LEEDS
7577.21,2022-01-01,243,12644.0,15M,NHS DERBY AND DERBYSHIRE
5073.0,2022-01-01,198,7250.0,15N,NHS DEVON
2369.26,2022-01-01,91,2723.0,16C,NHS TEES VALLEY
5015.42,2022-01-01,153,6333.0,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
9200.5,2022-01-01,362,12665.0,26A,NHS NORFOLK AND WAVENEY
5456.36,2022-01-01,210,7022.0,27D,NHS CHESHIRE
1316.04,2022-01-01,48,2185.0,36J,NHS BRADFORD DISTRICT AND CRAVEN
10030.82,2022-01-01,369,15444.0,36L,NHS SOUTH WEST LONDON
1658.95,2022-01-01,53,2482.0,42D,NHS NORTH YORKSHIRE
5476.71,2022-01-01,177,7297.0,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
5372.98,2022-01-01,220,6366.0,70F,NHS WEST SUSSEX
3497.9,2022-01-01,122,4732.0,71E,NHS LINCOLNSHIRE
8034.67,2022-01-01,250,10131.0,72Q,NHS SOUTH EAST LONDON
6325.29,2022-01-01,300,7987.0,78H,NHS NORTHAMPTONSHIRE
4079.22,2022-01-01,148,5537.0,84H,NHS COUNTY DURHAM
14987.85,2022-01-01,482,19094.0,91Q,NHS KENT AND MEDWAY
9158.59,2022-01-01,301,14533.0,92A,NHS SURREY HEARTLANDS
4402.99,2022-01-01,131,5379.0,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
7854.17,2022-01-01,264,10969.0,93C,NHS NORTH CENTRAL LONDON
3449.23,2022-01-01,127,6060.0,97R,NHS EAST SUSSEX
1933.25,2022-01-01,72,2062.0,99A,NHS LIVERPOOL
3715.19,2022-01-01,132,6759.0,99C,NHS NORTH TYNESIDE
3362.0,2022-01-01,101,3670.0,99E,NHS BASILDON AND BRENTWOOD
932.22,2022-01-01,24,952.0,99F,NHS CASTLE POINT AND ROCHFORD
1373.64,2022-01-01,40,2042.0,99G,NHS SOUTHEND
7485.04,2022-01-01,245,10402.0,A3A8R,NHS NORTH EAST LONDON
4529.95,2022-01-01,187,5620.0,B2M3M,NHS COVENTRY AND WARWICKSHIRE
7814.92,2022-01-01,271,11563.0,D2P2L,NHS BLACK COUNTRY
6327.36,2022-01-01,249,9631.0,D4U1Y,NHS FRIMLEY
11538.9,2022-01-01,400,15128.0,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
4915.53,2022-01-01,132,8778.0,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
3345.79,2022-01-01,110,4356.0,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
6887.3,2022-01-01,233,9948.0,W2U3Z,NHS NORTH WEST LONDON
1388.39,2022-01-01,60,1802.0,X2C4Y,NHS KIRKLEES
4604.66,2022-02-01,182,8659.0,00L,NHS NORTHUMBERLAND
1211.29,2022-02-01,66,1610.0,00N,NHS SOUTH TYNESIDE
1842.02,2022-02-01,65,3591.0,00P,NHS SUNDERLAND
590.9,2022-02-01,28,763.0,00Q,NHS BLACKBURN WITH DARWEN
1335.47,2022-02-01,59,1743.0,00R,NHS BLACKPOOL
864.32,2022-02-01,34,1468.0,00T,NHS BOLTON
1219.61,2022-02-01,56,1621.0,00V,NHS BURY
684.67,2022-02-01,27,1104.0,00X,NHS CHORLEY AND SOUTH RIBBLE
994.52,2022-02-01,34,1616.0,00Y,NHS OLDHAM
1390.44,2022-02-01,61,1974.0,01A,NHS EAST LANCASHIRE
1581.99,2022-02-01,54,2704.0,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
1033.91,2022-02-01,35,1708.0,01E,NHS GREATER PRESTON
243.05,2022-02-01,11,343.0,01F,NHS HALTON
3154.58,2022-02-01,157,4331.0,01G,NHS SALFORD
1733.09,2022-02-01,69,2944.0,01H,NHS NORTH CUMBRIA
115.61,2022-02-01,5,137.0,01J,NHS KNOWSLEY
1046.36,2022-02-01,46,1414.0,01K,NHS MORECAMBE BAY
334.55,2022-02-01,37,308.0,01T,NHS SOUTH SEFTON
207.78,2022-02-01,6,196.0,01V,NHS SOUTHPORT AND FORMBY
2856.81,2022-02-01,117,4523.0,01W,NHS STOCKPORT
1865.83,2022-02-01,46,2221.0,01X,NHS ST HELENS
1339.11,2022-02-01,57,2259.0,01Y,NHS TAMESIDE AND GLOSSOP
856.91,2022-02-01,28,1280.0,02A,NHS TRAFFORD
532.77,2022-02-01,19,918.0,02E,NHS WARRINGTON
721.31,2022-02-01,32,1236.0,02G,NHS WEST LANCASHIRE
2977.79,2022-02-01,98,3999.0,02H,NHS WIGAN BOROUGH
806.23,2022-02-01,25,1036.0,02M,NHS FYLDE AND WYRE
1463.7,2022-02-01,52,2614.0,02P,NHS BARNSLEY
513.53,2022-02-01,20,797.0,02Q,NHS BASSETLAW
366.15,2022-02-01,15,455.0,02T,NHS CALDERDALE
746.05,2022-02-01,27,1268.0,02X,NHS DONCASTER
925.87,2022-02-01,24,1198.0,02Y,NHS EAST RIDING OF YORKSHIRE
562.47,2022-02-01,15,1022.0,03F,NHS HULL
635.35,2022-02-01,19,1216.0,03H,NHS NORTH EAST LINCOLNSHIRE
117.67,2022-02-01,5,140.0,03K,NHS NORTH LINCOLNSHIRE
257.74,2022-02-01,12,392.0,03L,NHS ROTHERHAM
2535.69,2022-02-01,107,3973.0,03N,NHS SHEFFIELD
707.88,2022-02-01,28,1286.0,03Q,NHS VALE OF YORK
1403.73,2022-02-01,56,1715.0,03R,NHS WAKEFIELD
2186.09,2022-02-01,80,3821.0,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
2570.33,2022-02-01,86,5564.0,04C,NHS LEICESTER CITY
3460.79,2022-02-01,150,5494.0,04V,NHS WEST LEICESTERSHIRE
303.32,2022-02-01,15,420.0,04Y,NHS CANNOCK CHASE
277.27,2022-02-01,12,420.0,05D,NHS EAST STAFFORDSHIRE
336.18,2022-02-01,22,422.0,05G,NHS NORTH STAFFORDSHIRE
501.92,2022-02-01,17,700.0,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
140.6,2022-02-01,6,140.0,05V,NHS STAFFORD AND SURROUNDS
677.85,2022-02-01,32,1216.0,05W,NHS STOKE ON TRENT
3514.96,2022-02-01,132,4667.0,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
2886.16,2022-02-01,114,4549.0,06K,NHS EAST AND NORTH HERTFORDSHIRE
1421.6,2022-02-01,53,2148.0,06L,NHS IPSWICH AND EAST SUFFOLK
1535.95,2022-02-01,62,2538.0,06N,NHS HERTS VALLEYS
1526.32,2022-02-01,48,1849.0,06Q,NHS MID ESSEX
2318.61,2022-02-01,93,3540.0,06T,NHS NORTH EAST ESSEX
905.21,2022-02-01,36,1301.0,07G,NHS THURROCK
1609.01,2022-02-01,66,2836.0,07H,NHS WEST ESSEX
1482.99,2022-02-01,65,1841.0,07K,NHS WEST SUFFOLK
2393.99,2022-02-01,127,3416.0,09D,NHS BRIGHTON AND HOVE
2407.36,2022-02-01,83,4163.0,10Q,NHS OXFORDSHIRE
429.4,2022-02-01,27,513.0,10R,NHS PORTSMOUTH
6600.94,2022-02-01,247,9658.0,11J,NHS DORSET
2707.07,2022-02-01,107,4706.0,11M,NHS GLOUCESTERSHIRE
1846.6,2022-02-01,77,2857.0,11N,NHS CORNWALL AND THE ISLES OF SCILLY
1515.82,2022-02-01,50,2238.0,11X,NHS SOMERSET
5252.9,2022-02-01,222,6578.0,12F,NHS WIRRAL
1621.28,2022-02-01,80,2708.0,13T,NHS NEWCASTLE GATESHEAD
1702.31,2022-02-01,64,2156.0,14L,NHS MANCHESTER
2412.13,2022-02-01,86,3680.0,14Y,NHS BUCKINGHAMSHIRE
3431.84,2022-02-01,123,4854.0,15A,NHS BERKSHIRE WEST
3982.31,2022-02-01,143,5613.0,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
3333.63,2022-02-01,134,5161.0,15E,NHS BIRMINGHAM AND SOLIHULL
3130.09,2022-02-01,95,5088.0,15F,NHS LEEDS
6038.16,2022-02-01,213,11040.0,15M,NHS DERBY AND DERBYSHIRE
4403.91,2022-02-01,178,6729.0,15N,NHS DEVON
2179.15,2022-02-01,83,3048.0,16C,NHS TEES VALLEY
4216.39,2022-02-01,150,5335.0,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
7949.02,2022-02-01,343,12560.0,26A,NHS NORFOLK AND WAVENEY
4188.82,2022-02-01,191,6223.0,27D,NHS CHESHIRE
1418.75,2022-02-01,54,2644.0,36J,NHS BRADFORD DISTRICT AND CRAVEN
8147.73,2022-02-01,322,13553.0,36L,NHS SOUTH WEST LONDON
