actual_cost,date,items,quantity,row_id,row_name
592.09,2021-03-01,8,648.0,02P,NHS BARNSLEY
345.48,2021-03-01,7,420.0,02Q,NHS BASSETLAW
2060.95,2021-03-01,14,2500.0,02T,NHS CALDERDALE
773.69,2021-03-01,7,926.0,02X,NHS DONCASTER
1512.36,2021-03-01,17,1440.0,02Y,NHS EAST RIDING OF YORKSHIRE
325.85,2021-03-01,6,320.0,03F,NHS HULL
434.19,2021-03-01,4,528.0,03H,NHS NORTH EAST LINCOLNSHIRE
921.19,2021-03-01,9,670.0,03K,NHS NORTH LINCOLNSHIRE
276.15,2021-03-01,1,336.0,03L,NHS ROTHERHAM
3952.28,2021-03-01,47,4138.0,03N,NHS SHEFFIELD
1420.65,2021-03-01,11,1608.0,03Q,NHS VALE OF YORK
1890.25,2021-03-01,15,2306.0,03R,NHS WAKEFIELD
3004.29,2021-03-01,35,2866.0,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
1506.64,2021-03-01,17,1788.0,04C,NHS LEICESTER CITY
1808.04,2021-03-01,25,2082.0,04V,NHS WEST LEICESTERSHIRE
69.06,2021-03-01,2,84.0,04Y,NHS CANNOCK CHASE
276.34,2021-03-01,3,308.0,05D,NHS EAST STAFFORDSHIRE
246.67,2021-03-01,3,300.0,05G,NHS NORTH STAFFORDSHIRE
2959.5,2021-03-01,19,3152.0,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
568.89,2021-03-01,6,692.0,05V,NHS STAFFORD AND SURROUNDS
230.16,2021-03-01,3,280.0,05W,NHS STOKE ON TRENT
13403.92,2021-03-01,129,14682.0,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
4308.83,2021-03-01,51,4821.0,06K,NHS EAST AND NORTH HERTFORDSHIRE
3230.08,2021-03-01,32,3790.0,06L,NHS IPSWICH AND EAST SUFFOLK
3573.58,2021-03-01,50,4091.0,06N,NHS HERTS VALLEYS
